X,Y,Label
0.92792285,1.10556309,1
1.971805248,0.246662974,1
0.439659571,1.624439614,1
0.100474007,1.149518235,1
0.525150356,0.368726101,1
0.861044019,0.542699754,1
0.947980322,0.616599944,1
0.422146763,1.170693074,1
0.7712251,1.548013538,1
0.353469153,1.338994267,1
1.855373376,0.562345202,1
1.719339018,0.565945113,1
0.867022673,0.479062225,1
1.404518957,0.180557161,1
1.199439727,1.211944688,1
0.893410549,1.531516265,1
0.34277848,0.971248254,1
1.062823321,0.391552383,1
0.046475616,0.274407737,1
0.5412752,1.887751444,1
1.621198862,0.417429612,1
0.970359437,0.4762477,1
1.205834701,0.153331114,1
1.483665951,0.403740044,1
1.286348681,0.507222862,1
0.618321439,0.702165743,1
0.861377536,0.113201026,1
0.203728585,0.883573399,1
0.637423457,1.338699647,1
2.20849471,0.143662125,1
0.5261232,0.317096181,1
2.103088791,0.322861158,1
1.622897633,0.207148681,1
0.848356937,0.578923126,1
0.886443275,1.252552403,1
1.945491034,0.127584438,1
0.227191151,1.010885279,1
0.132355439,0.392070966,1
1.233570354,0.556711043,1
0.600867176,0.234979825,1
0.029540726,1.676971377,1
0.141731681,1.055686401,1
0.38349942,1.738004047,1
1.544410999,0.8766852,1
0.904693608,1.272841734,1
1.255061596,0.897809171,1
0.190863037,1.577445783,1
0.015142185,2.376675341,1
0.955507038,1.403458803,1
0.309708907,1.252326373,1
1.620955462,0.371912328,1
0.006703132,0.646098065,1
0.382859341,0.934734532,1
2.374780789,0.111462012,1
0.210233863,0.306691967,1
0.415257176,1.855465866,1
1.600769642,0.801732671,1
1.701261617,0.67237868,1
0.753627617,1.067321676,1
1.329316653,0.337971334,1
1.33220915,0.419703777,1
0.184389704,1.896252297,1
1.229418805,1.258093045,1
2.26763702,0.185732435,1
0.681854245,1.329878451,1
1.405708946,0.713623846,1
0.119713371,1.811275078,1
0.436018336,0.173170998,1
0.50197523,1.750376042,1
0.524655568,1.181188623,1
0.319687291,2.137886166,1
1.244312193,0.212476333,1
0.527077349,1.888281784,1
1.116652137,1.231633263,1
2.032959018,0.338257892,1
0.969011523,0.519291089,1
0.016156964,0.853356276,1
1.226639111,0.994904252,1
0.598009055,1.482209503,1
1.305322514,0.495648866,1
1.027760783,1.161152257,1
1.282034661,0.863411919,1
0.127282597,1.50987387,1
1.223411602,1.268811101,1
1.530855957,0.181845763,1
0.223085194,0.036660565,1
0.563972012,1.582297121,1
0.908070079,1.549938266,1
0.175330826,2.319314586,1
1.789109203,0.444717706,1
0.208026028,0.659996763,1
0.000252883,0.352970337,1
1.724910392,0.574149571,1
1.051635165,0.471166157,1
1.479384972,0.938375682,1
1.284680495,0.077892872,1
0.171273071,1.574029808,1
1.725793428,0.104828774,1
0.177580205,1.365519806,1
0.935438096,1.190439401,1
0.771349402,1.663918447,1
0.31045075,1.417167078,1
0.163274051,1.049587408,1
0.985202943,0.420411642,1
0.085159235,2.199939786,1
0.988912428,1.027555995,1
0.875962644,1.107643479,1
0.302769034,1.454767322,1
0.107275321,1.491911393,1
1.172353069,0.701653502,1
2.018016193,0.234241001,1
1.57266452,0.877915813,1
0.834443574,0.317393662,1
1.373961946,0.024986691,1
1.114175836,0.928105917,1
0.240173091,2.22462214,1
0.653324092,1.134415842,1
0.249607529,0.490790499,1
1.613647703,0.337355095,1
1.846692697,0.108604335,1
0.961896669,0.237177704,1
1.076474769,1.252610833,1
0.528266912,1.44566465,1
1.021002442,0.272913805,1
0.701077358,1.477927584,1
1.721716165,0.699648708,1
0.780932028,0.116335783,1
0.48271981,1.647187728,1
0.717833903,0.371457425,1
1.636400343,0.259274796,1
0.191127118,0.42798415,1
0.158530853,0.572044161,1
1.551611266,0.572689231,1
0.156204303,1.446842589,1
1.247377937,1.085183833,1
1.543877726,0.169335293,1
0.869115917,1.423622605,1
1.639451818,0.284375649,1
0.074427218,1.423623274,1
1.076799938,0.931954026,1
0.294325792,1.262497951,1
0.212221993,0.084057543,1
0.706748102,1.618238591,1
0.454955189,0.476244973,1
0.246875075,2.052765885,1
1.052932228,0.831730469,1
1.543948284,0.710038772,1
0.672424422,0.589221259,1
0.051946028,1.505011617,1
0.18335564,0.947247441,1
0.765511738,1.133533423,1
0.140922496,1.436012412,1
1.129015484,1.369412604,1
0.795493396,0.439696519,1
1.960091933,0.412280181,1
1.061550716,0.470118515,1
1.41325412,0.901071197,1
0.228771762,0.708520581,1
0.818312896,0.369994283,1
0.902924111,0.771129451,1
1.033358759,1.410666171,1
0.149654752,0.412938523,1
0.546163618,1.40558024,1
0.164730931,0.236548227,1
0.088606586,0.481324801,1
0.120326292,0.499497861,1
0.554890833,0.478907576,1
0.689156056,0.324305037,1
0.523154844,0.755330816,1
2.293827617,0.063886704,1
0.328510858,1.299802434,1
0.969843364,1.529977294,1
0.202367803,1.201588193,1
0.492676,1.587595049,1
0.314831727,2.004510899,1
0.176195554,1.966918595,1
0.708994832,0.768623301,1
0.147505417,2.327459091,1
1.911141497,0.064992561,1
0.233058844,0.313662829,1
0.47823466,1.659404713,1
1.602644364,0.08523768,1
7.251685265,7.917636305,0
7.458713095,5.910337728,0
7.424497682,4.850896261,0
3.052526469,9.203598871,0
4.504511287,3.175070393,0
8.899321361,5.308251465,0
7.198414567,6.271039077,0
2.331074005,3.414889997,0
0.435415738,8.081330279,0
8.127059942,0.795716348,0
6.874992842,9.337940561,0
9.102144626,6.455659163,0
6.059719213,6.349311767,0
5.028658731,6.915384054,0
9.868360209,2.82716391,0
8.281219695,3.453088783,0
5.998194925,1.688411247,0
3.416397885,5.78695916,0
1.146918438,7.932146673,0
8.430582664,1.770656786,0
4.127311298,4.638266325,0
6.752691569,4.692517794,0
9.528548102,7.007019238,0
6.85820273,8.702286346,0
8.751882633,2.251291171,0
7.374009234,7.663723205,0
6.943490587,6.538335801,0
8.418143349,3.986616865,0
6.536899671,7.2192013,0
3.908977885,8.160090397,0
3.685127474,3.739605531,0
9.058117991,4.571485774,0
2.324418242,4.715615605,0
4.470700368,9.332325505,0
0.317603411,8.440744654,0
6.253747839,4.889990539,0
8.298576047,4.639319668,0
9.394882408,5.010946651,0
1.014229947,7.457500747,0
7.566870755,6.444358937,0
6.710751147,6.065252444,0
4.440013608,9.549308847,0
8.348607075,8.904081018,0
5.835301151,7.057881829,0
5.572002967,5.98883229,0
3.867536746,1.642130346,0
3.638275985,5.690124051,0
6.265534247,6.107033337,0
8.078287175,6.031061069,0
4.936213925,5.771148661,0
2.911864044,8.435862246,0
4.86200253,0.807147797,0
7.070873272,7.253924628,0
0.965245598,6.05911009,0
9.197973114,8.308294701,0
9.430320585,2.547799419,0
5.029150985,9.435956454,0
8.922664194,1.862782676,0
9.479721602,2.38506044,0
6.840201962,3.563990132,0
8.44851567,3.815073297,0
2.068410562,5.085203466,0
5.30663819,9.67790467,0
0.640769961,9.075642917,0
9.584557113,6.49901407,0
1.328158119,4.216633497,0
7.571188779,1.403669044,0
2.268194564,9.210336589,0
2.737715333,8.301037959,0
2.822402509,1.814382403,0
9.614978281,9.647379259,0
0.833224494,3.233998287,0
9.067203674,8.413360121,0
6.832763153,0.712807624,0
7.770587601,6.193514033,0
7.727831103,9.481769252,0
6.892961585,5.571121437,0
4.494035891,7.351181764,0
6.6220402,7.918753935,0
2.388766349,8.39821327,0
7.820101489,9.318984492,0
2.069266586,2.937835379,0
5.802679721,9.30834014,0
7.469276104,9.798432948,0
2.548100336,0.944415918,0
2.735975295,2.077841147,0
8.967360446,5.642693184,0
2.987422067,3.59039517,0
0.679547714,9.386136886,0
2.488247626,9.05998988,0
2.880925033,3.945506257,0
5.551684864,0.959148246,0
7.553320748,1.710542437,0
5.670207413,1.201190662,0
0.416179032,8.018134095,0
6.818255195,3.29437774,0
8.966743962,0.419110648,0
4.064394803,9.974792864,0
2.954532101,6.420065234,0
3.581810262,5.585954839,0
8.256333398,5.662379405,0
6.249079581,2.623202702,0
2.557968743,0.686973054,0
5.958369385,8.570964564,0
1.909067631,1.947790404,0
2.586573871,3.04798227,0
8.020363086,1.218394553,0
5.333182072,9.807609038,0
1.169785542,7.323843683,0
1.75614687,7.475114654,0
9.910194106,7.153195322,0
0.725855826,3.614182456,0
7.774922872,1.747176096,0
0.643536347,5.726110665,0
2.853475015,4.654878445,0
6.554501753,4.138200605,0
1.16327764,9.811812043,0
5.154542431,8.197367081,0
4.895861568,7.15192394,0
5.663511404,9.965101472,0
5.483774277,3.830538226,0
4.468661675,9.172749356,0
0.930173156,2.218610067,0
7.559478594,6.481399339,0
1.185686254,4.953606896,0
3.440315388,5.66255819,0
5.957351008,5.900979373,0
8.573380321,8.783868277,0
3.762651964,4.957027586,0
1.46251607,9.859013869,0
2.623550499,2.022673157,0
2.122976217,9.836906555,0
5.518633255,4.58249947,0
5.734314911,7.861580386,0
6.104582327,6.916293808,0
4.606184929,3.41786898,0
5.068194092,6.56721277,0
6.551877275,0.64640096,0
6.0323692,0.095044508,0
9.032941884,6.541509042,0
5.907273056,7.793406466,0
1.29471104,8.900629854,0
5.632932683,9.160810522,0
3.957382036,5.557300605,0
7.244149682,4.156337931,0
0.572280264,7.72819885,0
0.338609569,7.870451538,0
6.882501394,3.457963137,0
5.254097943,2.586896627,0
7.145394984,5.59948476,0
0.552237165,2.456575848,0
7.880545907,2.615608415,0
8.010651115,5.984912084,0
3.018170961,5.094946662,0
4.368562518,3.395669308,0
7.139138571,4.552954712,0
8.140469811,0.393081133,0
4.463033501,8.371541456,0
3.40183774,6.535576644,0
6.491179637,6.862805281,0
6.347039139,1.279228914,0
4.767691677,5.894646222,0
2.767025331,0.341271085,0
3.484137576,2.797246106,0
7.308708644,0.204059023,0
2.736004781,6.38143146,0
5.659088618,8.711664845,0
9.086532962,3.359109615,0
1.302587322,7.772527948,0
8.302912595,7.233142632,0
9.692181032,7.53319314,0
7.862776152,5.201161017,0
8.918567632,0.088383318,0
9.204176012,1.759541436,0
2.403365896,9.455205939,0
2.57018248,7.264950002,0
7.195440836,0.289589324,0
9.171581214,1.291414059,0
9.293849357,6.903411804,0
3.755996613,0.552168333,0
5.713189142,6.239445614,0
0.813484809,2.670464003,0
2.584024288,4.657853281,0
7.621033335,5.210384627,0
1.685517686,6.465482129,0
7.590655865,2.409427838,0
1.131727344,5.556347553,0
9.469949311,2.939736032,0
7.197266405,7.782992241,0
2.420561472,0.990311728,0
5.761746622,8.302836934,0
6.359758275,0.201613463,0
7.985984161,6.646444565,0
5.42669358,4.878446582,0
7.910604123,8.843412227,0
4.836866293,1.391369113,0
8.881601157,9.372411376,0
5.616928326,5.938091047,0
4.606805492,7.335055008,0
9.300603002,2.201266129,0
4.881872488,1.930231365,0
5.47614076,6.220955143,0
8.407653705,8.188159367,0
9.920671344,4.35444813,0
9.676043502,5.867553645,0
8.728941601,7.177564978,0
4.770244895,6.166343063,0
3.487933917,7.842997848,0
0.639462778,8.220397286,0
5.676211634,1.872874684,0
4.645899737,9.889840437,0
4.495118255,2.91549792,0
2.955006694,2.944735587,0
4.060762951,5.31477011,0
8.608313569,9.44816894,0
3.244821172,3.605951482,0
5.880770284,1.440386948,0
8.519916254,2.060429877,0
4.250452972,2.855447921,0
0.053554635,8.085531304,0
6.978407866,2.102986073,0
3.443700382,9.926839687,0
1.395559209,8.766070179,0
5.941496776,1.915470649,0
6.792059527,3.221949217,0
5.688790561,1.749352836,0
5.119222359,9.540104468,0
0.580912353,6.788847944,0
3.418703162,8.761822533,0
9.571129619,7.473864724,0
9.825006605,9.958366963,0
6.605378805,1.420835366,0
6.417253013,7.831612398,0
5.29758249,1.890654537,0
5.045271509,3.452545547,0
4.17883382,3.762396121,0
9.435613849,4.074161937,0
5.433808878,0.582233564,0
3.225537443,4.925603937,0
7.625977451,2.606037676,0
6.486694022,8.248784393,0
3.389467806,7.96213333,0
5.331215593,3.764766391,0
3.173527761,8.75068127,0
4.817976371,7.054199448,0
0.885124908,8.056523097,0
5.347101864,5.026100354,0
2.468766283,0.721547061,0
6.423390791,4.419641732,0
5.282998449,8.795680674,0
1.472276318,5.33780678,0
6.760501607,9.017044396,0
6.054397485,3.216579418,0
7.257707711,4.382491596,0
7.650090794,1.544972535,0
9.502435343,9.639887551,0
9.059983815,6.621481722,0
3.383555559,5.578362791,0
0.736252571,3.082842645,0
6.334265721,4.210521082,0
3.874103867,5.716073636,0
0.206805272,6.504729095,0
8.444332498,8.230533195,0
5.332471888,0.122181946,0
8.527955183,5.355562949,0
2.547386801,2.627277295,0
0.92271788,4.170197497,0
5.551680738,3.226254454,0
8.802634534,8.339943502,0
9.22586671,4.626371302,0
3.852631364,5.691111457,0
9.280717415,0.931146597,0
6.232473804,6.497384853,0
7.688988147,7.552100421,0
5.20247381,3.545918305,0
5.594950303,5.239944381,0
7.825666485,1.778258899,0
6.509212213,5.257745148,0
3.818622707,2.873130171,0
7.780868045,2.339529626,0
4.806073118,7.769287919,0
4.938784878,8.769956113,0
9.966624901,6.724013374,0
8.939436993,8.824943273,0
2.383409197,0.79395607,0
5.709973099,0.746494506,0
3.313005796,7.333730795,0
5.264225918,7.854918604,0
8.107001165,0.385970074,0
6.162583299,7.572504434,0
4.518387495,6.068815053,0
6.165465226,3.222335481,0
8.553102501,2.811385934,0
4.068337514,2.896878773,0
4.847812216,7.321673347,0
8.603544792,3.015406657,0
7.503760344,9.346944933,0
6.016078413,9.020671079,0
7.439880925,9.613917015,0
9.706886493,8.510445557,0
5.349197823,8.602639084,0
5.974598186,5.072485981,0
8.191320391,8.280747816,0
3.058062152,5.367737161,0
0.87118654,9.324172374,0
1.08535043,8.981779249,0
0.663522859,2.824882307,0
5.990062139,7.559342744,0
6.916037706,7.488839417,0
3.810790195,4.16535291,0
0.372699364,6.817180263,0
8.303457921,5.798822146,0
8.527766038,9.253204237,0
9.778905975,6.450155649,0
3.558996918,9.203819168,0
5.523811356,0.679203727,0
9.583459252,2.327598208,0
8.190690813,0.495302703,0
0.689963135,9.926462184,0
7.10844513,4.437381873,0
7.221024988,3.13941545,0
3.671087103,6.815344702,0
2.538320703,1.241036979,0
3.313562507,1.026889398,0
5.985638713,1.753092716,0
9.099927287,7.826834461,0
5.74678476,2.683547742,0
3.331004509,7.162031595,0
8.302625986,8.393666663,0
9.388485197,5.659873145,0
0.395045389,3.11235712,0
3.762068119,9.644561923,0
5.78831779,7.6136307,0
7.966884196,7.514978013,0
5.751140783,4.4046739,0
3.429818981,4.845491285,0
6.995452932,2.036895649,0
1.878267978,2.936271252,0
5.11141074,2.710360936,0
4.42582593,4.615721212,0
1.674724447,7.407868382,0
3.328294491,5.8299456,0
9.179455378,4.857253841,0
5.921151626,0.551043213,0
4.800811246,1.572440012,0
7.760037793,8.593440367,0
5.020117627,4.071442676,0
1.458703904,4.705992047,0
8.800539455,9.737749409,0
9.015523232,4.41540381,0
9.194460442,3.00477283,0
5.689173235,7.825825575,0
2.780231484,0.979827561,0
2.010846963,2.414520247,0
4.63567411,6.76091291,0
0.707728886,9.905397843,0
3.145013094,6.112687951,0
6.231388521,9.950093449,0
3.587136751,3.639635892,0
9.020451452,6.42246411,0
2.465938112,8.260125979,0
9.479884899,6.818376523,0
5.846108458,3.582867514,0
0.253315963,8.939160573,0
2.512482398,2.874754321,0
4.906510393,9.082894703,0
9.758225173,7.44302058,0
1.969800941,9.394410071,0
8.286677218,6.444123739,0
6.126249663,5.852782521,0
9.812647183,2.582910923,0
5.553952625,9.706052182,0
3.185151085,1.751452483,0
2.906485891,7.346219249,0
7.706190781,9.254193286,0
2.521029211,6.394344546,0
0.279076599,6.700484527,0
0.593619907,4.174340453,0
5.027039756,1.329957259,0
0.905129231,6.689657674,0
1.508011127,4.917910447,0
4.757910007,4.287159839,0
3.209201598,3.956408549,0
1.635231902,2.979304104,0
7.274103556,7.416760096,0
4.145004557,9.215322347,0
1.472223512,6.932832575,0
0.527926081,6.154079467,0
5.477230476,8.517876945,0
0.55562779,6.714728894,0
9.034390534,5.180897889,0
3.846023803,2.108667036,0
0.939111398,9.474783029,0
4.714258596,7.05115397,0
9.661312155,5.29699657,0
2.730192094,0.322188871,0
1.407019864,3.301370111,0
8.240302562,5.836345908,0
8.869057796,6.664865791,0
5.704267678,6.536104672,0
8.255681681,8.172671684,0
8.680446391,9.889578203,0
0.534161229,4.58715027,0
4.115580917,3.240337348,0
9.867354582,3.855484467,0
6.742854914,4.873777814,0
2.457485307,7.670593546,0
6.894054147,3.343479296,0
3.594717166,2.603977915,0
7.959972419,7.653137609,0
9.244888984,1.08395707,0
2.574880256,9.543790406,0
2.205576856,5.564618295,0
1.924081298,9.220646278,0
3.654200853,6.746416343,0
6.802756386,1.093731028,0
9.119086598,9.351348267,0
1.499805613,6.977145904,0
2.019360836,3.850869496,0
2.26447328,2.353312141,0
5.281453104,0.486456083,0
9.386857597,1.542803822,0
6.262137554,0.563157839,0
9.139282277,9.90028989,0
8.884653953,1.031345313,0
3.815738786,4.322027603,0
9.73831725,9.747667895,0
7.994577538,0.948054159,0
6.772192406,7.04874231,0
7.151959683,6.388358097,0
5.604974861,3.55153555,0
5.382648206,2.204858792,0
1.073871615,9.683074609,0
6.168449097,3.062472314,0
3.747520399,3.89960264,0
6.235200832,7.940767293,0
4.108396738,7.290478781,0
6.300850238,4.348629716,0
9.484055551,1.797224088,0
4.248777185,7.01421833,0
2.472581508,1.837913176,0
3.202602501,5.78860633,0
7.555854678,4.828081703,0
7.187697991,5.184193582,0
5.293723225,4.379481144,0
0.014024527,6.921004295,0
6.349423958,2.851013564,0
9.736969353,3.961936994,0
1.927298175,4.503123285,0
2.246463985,1.677432013,0
6.69497929,7.539469806,0
2.482752456,8.33626936,0
8.294639768,7.675809329,0
4.416931416,3.710233716,0
5.387921564,1.259270001,0
9.439341842,3.4130082,0
3.444990606,8.302478192,0
1.475825714,3.849564148,0
3.545899146,1.616694513,0
8.21929858,1.633185703,0
2.519437916,6.283661131,0
3.916754451,1.036839919,0
6.119427332,3.209522821,0
3.069239139,6.736638801,0
3.640332101,4.619703764,0
5.928022424,9.88369657,0
2.470888481,8.110429146,0
0.816836025,9.940688589,0
9.841697381,4.594440749,0
5.517019117,3.135778619,0
6.514915745,8.016999773,0
4.133929807,4.130627303,0
3.349709628,2.521221088,0
1.50686654,6.141035676,0
1.470293364,2.91796952,0
6.189470398,0.831764926,0
7.826093824,3.653963269,0
4.603055291,7.047621658,0
6.399968885,0.953293408,0
8.801486835,4.678170914,0
9.068051709,6.821444762,0
8.954515299,9.679056212,0
9.949218177,8.99642612,0
1.818425151,6.466773634,0
0.763079391,4.675259255,0
9.775140495,7.527941638,0
3.66552916,5.338832932,0
0.782517343,5.065641744,0
2.854431174,3.435231957,0
2.594637673,4.602693897,0
9.783614952,6.916160631,0
0.174689341,9.193774377,0
4.306054552,2.927712901,0
0.293764223,4.44621241,0
1.735814898,3.94894011,0
9.182691124,4.159548259,0
9.859436194,0.595624012,0
9.254955981,5.549260052,0
2.091464137,5.668118274,0
8.596544982,7.866157606,0
8.033819033,1.2370009,0
7.204637552,5.281544023,0
5.037857307,8.583640923,0
9.09680302,7.794731601,0
9.859498854,3.528145889,0
3.04718485,0.367885695,0
6.488563227,6.111839161,0
0.230119052,3.569573288,0
9.926204896,8.12287266,0
1.250866306,6.283502591,0
9.867159839,9.507998136,0
9.118990288,7.519005759,0
6.748281359,4.480296743,0
6.616402101,6.346657565,0
3.857370858,5.625256188,0
4.188851194,8.994207099,0
8.010433809,4.327256851,0
0.132231623,9.013501894,0
7.504054502,9.007154744,0
9.008169255,4.470911894,0
1.05987153,7.147266985,0
3.193335284,9.801875495,0
8.741684131,1.372176657,0
4.028606422,6.597323577,0
6.576044528,9.650752342,0
7.239069799,8.228740477,0
2.923333672,2.498335176,0
7.558300205,6.634550874,0
5.545642851,4.998570785,0
8.357789245,8.668221032,0
2.036899181,5.426593483,0
6.42535698,7.802850314,0
9.608219771,0.682966773,0
4.993953171,9.588858545,0
2.394736538,7.08043071,0
4.950948879,4.620366058,0
8.577405843,9.6816158,0
2.324978679,5.306057671,0
6.911660842,1.851735721,0
4.752548959,2.507549974,0
0.346889221,3.308625248,0
9.645525122,8.864881879,0
2.46616803,5.040860782,0
7.390080445,9.618789593,0
7.157521482,7.156903723,0
2.079437719,5.981374619,0
0.661622568,3.127055112,0
1.516382987,2.611177207,0
2.61609637,1.389341257,0
2.478806469,2.639833479,0
9.292099302,9.334568303,0
8.482927814,2.260053387,0
2.447349652,8.168999957,0
7.489705155,8.872398122,0
9.055797386,2.012007677,0
7.163948788,1.605577562,0
6.028932341,9.496747737,0
7.198134736,5.518015278,0
4.190953733,1.850778736,0
9.738439651,9.563511548,0
9.342004629,6.380595417,0
5.781691548,7.75331219,0
6.099458771,5.73762132,0
1.729573678,5.545398729,0
8.852575217,2.670690126,0
4.445770778,8.46094644,0
8.568737312,2.226317467,0
5.224775757,6.455334665,0
9.828805479,7.554144277,0
4.144641357,9.076547854,0
6.657627534,2.320095284,0
5.875297344,6.158654075,0
1.490659928,6.866595143,0
7.137582972,3.446741952,0
3.31628793,2.833394519,0
4.738157221,7.205363397,0
1.178925483,2.060430394,0
0.219955408,4.191978162,0
8.577389987,7.965455249,0
8.699460042,5.080976126,0
1.870402825,5.690875139,0
5.646100186,1.774795559,0
3.357163483,4.194684916,0
8.956757124,3.736027734,0
3.925547458,4.073072845,0
0.138292017,2.962812009,0
2.880464701,5.611282769,0
3.996475901,5.608046921,0
0.541227832,7.67200373,0
7.237069078,6.763844738,0
7.326686487,5.278461779,0
1.782331689,2.05520318,0
1.107742205,2.191914601,0
9.337222104,2.219893993,0
8.947824264,3.145349738,0
4.778166855,9.789180842,0
6.776970797,0.501809061,0
8.048669683,8.287064662,0
7.547776171,3.898563852,0
2.03389943,5.707516891,0
4.426433971,0.539167647,0
8.638990202,4.112181417,0
5.23278925,0.33207389,0
6.783231461,2.575905092,0
4.259341616,6.873829506,0
8.378389787,8.834962379,0
8.172267941,8.601091996,0
7.831865248,5.67953653,0
7.438208655,3.04479039,0
3.928245828,8.626396819,0
3.532901788,8.645897083,0
1.290373481,6.90054421,0
0.997605514,7.064177131,0
3.265277113,9.805307291,0
6.079741413,0.763705217,0
6.576558707,3.9363257,0
4.893437443,0.483876158,0
6.495906147,1.743445646,0
9.702481452,9.887852183,0
